Date,Close,Open,High,Low,delta
9-Mar-08,6.15,6.15,6.15,6.15,0.0970
2-Mar-08,6.247,6.247,6.247,6.247,0.1910
24-Feb-08,6.438,6.438,6.438,6.438,-0.0910
17-Feb-08,6.347,6.347,6.347,6.347,0.0130
10-Feb-08,6.36,6.36,6.36,6.36,-0.1700
3-Feb-08,6.19,6.19,6.19,6.19,-0.1050
27-Jan-08,6.085,6.085,6.085,6.085,-0.0030
20-Jan-08,6.082,6.082,6.082,6.082,-0.0620
13-Jan-08,6.02,6.02,6.02,6.02,0.1000
6-Jan-08,6.12,6.12,6.12,6.12,0.0130
30-Dec-07,6.133,6.133,6.133,6.133,0.2820
23-Dec-07,6.415,6.415,6.415,6.415,-0.1650
16-Dec-07,6.25,6.25,6.25,6.25,0.0350
9-Dec-07,6.285,6.285,6.285,6.285,-0.2600
2-Dec-07,6.025,6.025,6.025,6.025,-0.1150
25-Nov-07,5.91,5.91,5.91,5.91,-0.0200
18-Nov-07,5.89,5.89,5.89,5.89,0.1650
11-Nov-07,6.055,6.055,6.055,6.055,-0.0550
4-Nov-07,6,6,6,6,0.2000
28-Oct-07,6.2,6.2,6.2,6.2,-0.1400
21-Oct-07,6.06,6.06,6.06,6.06,0.1380
14-Oct-07,6.198,6.198,6.198,6.198,0.0400
7-Oct-07,6.238,6.238,6.238,6.238,-0.0760
30-Sep-07,6.162,6.162,6.162,6.162,0.0180
23-Sep-07,6.18,6.18,6.18,6.18,-0.0950
16-Sep-07,6.085,6.085,6.085,6.085,-0.1650
9-Sep-07,5.92,5.92,5.92,5.92,0.0250
2-Sep-07,5.945,5.945,5.945,5.945,-0.0270
26-Aug-07,5.918,5.918,5.918,5.918,0.0370
19-Aug-07,5.955,5.955,5.955,5.955,-0.1400
12-Aug-07,5.815,5.815,5.815,5.815,0.1530
5-Aug-07,5.968,5.968,5.968,5.968,-0.0150
29-Jul-07,5.953,5.953,5.953,5.953,0.1100
22-Jul-07,6.063,6.063,6.063,6.063,0.0850
15-Jul-07,6.148,6.148,6.148,6.148,0.0540
8-Jul-07,6.202,6.202,6.202,6.202,0.0080
1-Jul-07,6.21,6.21,6.21,6.21,0.0520
24-Jun-07,6.262,6.262,6.262,6.262,-0.0040
17-Jun-07,6.258,6.258,6.258,6.258,0.0200
10-Jun-07,6.278,6.278,6.278,6.278,-0.1380
3-Jun-07,6.14,6.14,6.14,6.14,-0.1300
27-May-07,6.01,6.01,6.01,6.01,-0.0150
20-May-07,5.995,5.995,5.995,5.995,-0.0750
13-May-07,5.92,5.92,5.92,5.92,0.0050
6-May-07,5.925,5.925,5.925,5.925,-0.1050
29-Apr-07,5.82,5.82,5.82,5.82,0.1000
22-Apr-07,5.92,5.92,5.92,5.92,0.0200
15-Apr-07,5.94,5.94,5.94,5.94,-0.0150
8-Apr-07,5.925,5.925,5.925,5.925,-0.0500
1-Apr-07,5.875,5.875,5.875,5.875,0.0400
25-Mar-07,5.915,5.915,5.915,5.915,-0.1250
18-Mar-07,5.79,5.79,5.79,5.79,-0.0850
11-Mar-07,5.705,5.705,5.705,5.705,-0.0350
4-Mar-07,5.67,5.67,5.67,5.67,-0.0100
25-Feb-07,5.66,5.66,5.66,5.66,0.1350
18-Feb-07,5.795,5.795,5.795,5.795,0.0050
11-Feb-07,5.8,5.8,5.8,5.8,0.0100
4-Feb-07,5.81,5.81,5.81,5.81,0.0950
28-Jan-07,5.905,5.905,5.905,5.905,-0.0600
21-Jan-07,5.845,5.845,5.845,5.845,0.0300
14-Jan-07,5.875,5.875,5.875,5.875,0.0100
7-Jan-07,5.885,5.885,5.885,5.885,-0.0500
31-Dec-06,5.835,5.835,5.835,5.835,0.0550
24-Dec-06,5.89,5.89,5.89,5.89,-0.0820
17-Dec-06,5.808,5.808,5.808,5.808,-0.0510
10-Dec-06,5.757,5.757,5.757,5.757,-0.1570
3-Dec-06,5.6,5.6,5.6,5.6,-0.0150
26-Nov-06,5.585,5.585,5.585,5.585,-0.0400
19-Nov-06,5.545,5.545,5.545,5.545,0.0930
12-Nov-06,5.638,5.638,5.638,5.638,-0.0180
5-Nov-06,5.62,5.62,5.62,5.62,-0.0100
29-Oct-06,5.61,5.61,5.61,5.61,0.1150
22-Oct-06,5.725,5.725,5.725,5.725,-0.0100
15-Oct-06,5.715,5.715,5.715,5.715,0.0050
8-Oct-06,5.72,5.72,5.72,5.72,-0.2400
1-Oct-06,5.48,5.48,5.48,5.48,0.0350
24-Sep-06,5.515,5.515,5.515,5.515,0.1000
17-Sep-06,5.615,5.615,5.615,5.615,0.0400
10-Sep-06,5.655,5.655,5.655,5.655,0.0050
3-Sep-06,5.66,5.66,5.66,5.66,-0.0400
27-Aug-06,5.62,5.62,5.62,5.62,0.0950
20-Aug-06,5.715,5.715,5.715,5.715,0.0850
13-Aug-06,5.8,5.8,5.8,5.8,0.0450
6-Aug-06,5.845,5.845,5.845,5.845,-0.0550
30-Jul-06,5.79,5.79,5.79,5.79,0.0800
23-Jul-06,5.87,5.87,5.87,5.87,-0.0450
16-Jul-06,5.825,5.825,5.825,5.825,0.0450
9-Jul-06,5.87,5.87,5.87,5.87,-0.0250
2-Jul-06,5.845,5.845,5.845,5.845,-0.0200
25-Jun-06,5.825,5.825,5.825,5.825,0.0150
18-Jun-06,5.84,5.84,5.84,5.84,-0.1600
11-Jun-06,5.68,5.68,5.68,5.68,0.0250
4-Jun-06,5.705,5.705,5.705,5.705,0.0600
28-May-06,5.765,5.765,5.765,5.765,-0.0500
21-May-06,5.715,5.715,5.715,5.715,0.1000
14-May-06,5.815,5.815,5.815,5.815,-0.0050
7-May-06,5.81,5.81,5.81,5.81,-0.0050
30-Apr-06,5.805,5.805,5.805,5.805,-0.0800
23-Apr-06,5.725,5.725,5.725,5.725,-0.0850
16-Apr-06,5.64,5.64,5.64,5.64,-0.0800
9-Apr-06,5.56,5.56,5.56,5.56,-0.0450
2-Apr-06,5.515,5.515,5.515,5.515,-0.1300
26-Mar-06,5.385,5.385,5.385,5.385,-0.0600
19-Mar-06,5.325,5.325,5.325,5.325,0.0400
12-Mar-06,5.365,5.365,5.365,5.365,0.0300
5-Mar-06,5.395,5.395,5.395,5.395,-0.0850
26-Feb-06,5.31,5.31,5.31,5.31,-0.0900
19-Feb-06,5.22,5.22,5.22,5.22,0.0650
12-Feb-06,5.285,5.285,5.285,5.285,-0.0250
5-Feb-06,5.26,5.26,5.26,5.26,0.1400
29-Jan-06,5.4,5.4,5.4,5.4,-0.0500
22-Jan-06,5.35,5.35,5.35,5.35,-0.2100
15-Jan-06,5.14,5.14,5.14,5.14,0.0800
8-Jan-06,5.22,5.22,5.22,5.22,-0.0350
1-Jan-06,5.185,5.185,5.185,5.185,0.0250
25-Dec-05,5.21,5.21,5.21,5.21,0.0950
18-Dec-05,5.305,5.305,5.305,5.305,0.0200
11-Dec-05,5.325,5.325,5.325,5.325,0.1300
4-Dec-05,5.455,5.455,5.455,5.455,-0.0700
27-Nov-05,5.385,5.385,5.385,5.385,0.0200
20-Nov-05,5.405,5.405,5.405,5.405,-0.0550
13-Nov-05,5.35,5.35,5.35,5.35,0.1450
6-Nov-05,5.495,5.495,5.495,5.495,0.0650
30-Oct-05,5.56,5.56,5.56,5.56,-0.0850
23-Oct-05,5.475,5.475,5.475,5.475,-0.0550
16-Oct-05,5.42,5.42,5.42,5.42,-0.0150
9-Oct-05,5.405,5.405,5.405,5.405,-0.0800
2-Oct-05,5.325,5.325,5.325,5.325,0.0050
25-Sep-05,5.33,5.33,5.33,5.33,-0.1850
18-Sep-05,5.145,5.145,5.145,5.145,0.0400
11-Sep-05,5.185,5.185,5.185,5.185,-0.0300
4-Sep-05,5.155,5.155,5.155,5.155,-0.1400
28-Aug-05,5.015,5.015,5.015,5.015,0.1350
21-Aug-05,5.15,5.15,5.15,5.15,0.0400
14-Aug-05,5.19,5.19,5.19,5.19,0.2050
7-Aug-05,5.395,5.395,5.395,5.395,-0.0850
31-Jul-05,5.31,5.31,5.31,5.31,-0.1250
24-Jul-05,5.185,5.185,5.185,5.185,0.0450
17-Jul-05,5.23,5.23,5.23,5.23,-0.0050
10-Jul-05,5.225,5.225,5.225,5.225,-0.0400
3-Jul-05,5.185,5.185,5.185,5.185,-0.0700
26-Jun-05,5.115,5.115,5.115,5.115,0.0050
19-Jun-05,5.12,5.12,5.12,5.12,0.1550
12-Jun-05,5.275,5.275,5.275,5.275,-0.1750
5-Jun-05,5.1,5.1,5.1,5.1,0.0050
29-May-05,5.105,5.105,5.105,5.105,0.1200
22-May-05,5.225,5.225,5.225,5.225,0.0600
15-May-05,5.285,5.285,5.285,5.285,0.0600
8-May-05,5.345,5.345,5.345,5.345,-0.0350
1-May-05,5.31,5.31,5.31,5.31,0.0600
24-Apr-05,5.37,5.37,5.37,5.37,0.0000
17-Apr-05,5.37,5.37,5.37,5.37,0.0800
10-Apr-05,5.45,5.45,5.45,5.45,0.1350
3-Apr-05,5.585,5.585,5.585,5.585,0.0850
27-Mar-05,5.67,5.67,5.67,5.67,0.0800
20-Mar-05,5.75,5.75,5.75,5.75,-0.1050
13-Mar-05,5.645,5.645,5.645,5.645,0.0100
6-Mar-05,5.655,5.655,5.655,5.655,-0.0700
27-Feb-05,5.585,5.585,5.585,5.585,-0.1150
20-Feb-05,5.47,5.47,5.47,5.47,-0.0450
13-Feb-05,5.425,5.425,5.425,5.425,-0.1400
6-Feb-05,5.285,5.285,5.285,5.285,0.0600
30-Jan-05,5.345,5.345,5.345,5.345,0.0550
